"","Bcell","CD4T","CD8T","Gran","Mono","NK"
"GSM1218624",0,0.335366757245037,-4.1402219647314e-17,0.382230730504827,0.437871559909584,0.123432577093903
"GSM1218625",0,0.40900855368241,-4.47762087681959e-17,0.384574232942931,0.331425079337699,0.154492547095185
"GSM1218626",0,0.40950391703659,-3.9921342837589e-17,0.397221599167267,0.331463529300705,0.143545074274789
"GSM1218627",0,0.419431878700212,-3.7093515235792e-17,0.381785644369382,0.304306149291897,0.169437913201918
"GSM1218628",-2.77555756156289e-17,0.36845482429774,-4.32905149566657e-17,0.422832172980393,0.333655564141509,0.161220944661812
"GSM1218629",0,0.39802543174278,-4.78565356934015e-17,0.435956191771671,0.332325896405702,0.127082597128656
"GSM1218630",0,0.363474120029785,-4.96691928112727e-17,0.440603846112708,0.353961195191095,0.138919302053576
"GSM1218631",-2.77555756156289e-17,0.389101889680011,-4.72016957562085e-17,0.427976167096636,0.330633959252615,0.151492826219936
"GSM1218632",0,0.463048077964483,-4.33283200911205e-17,0.356833367295085,0.283596233822376,0.169410982549398
"GSM1218633",0,0.361695622248188,-5.3940561056865e-17,0.394812955404109,0.384610577066901,0.12023456623954
"GSM1218634",0,0.409091548044526,-4.56385425486484e-17,0.384144762847951,0.337680150297666,0.149636855682954
"GSM1218635",0,0.478545917412557,-4.43231421361749e-17,0.400454445354471,0.263223741651824,0.145481282911092
"GSM1218636",0,0.35444610556782,-4.18700111195007e-17,0.443248472521474,0.338119088638753,0.153177180985156
"GSM1218637",0,0.386255898867782,-2.68951621771025e-16,0.48782952829647,0.317022268228963,0.109777818844068
"GSM1218638",0,0.419366243530055,-4.3352239005567e-17,0.399146046764691,0.307907106381211,0.153495277894601
"GSM1218639",0,0.394666232043101,-3.78159930627463e-17,0.401352581883198,0.336393345423145,0.153213738114713
"GSM1218640",0,0.375137692293736,-2.65148016261394e-16,0.458580299464242,0.314888069146188,0.147071377435345
"GSM1218641",0,0.428852927236075,-3.82138455193967e-17,0.405812424115828,0.302847271382237,0.16328022142441
"GSM1218642",-2.77555756156289e-17,0.39082897099973,-3.22909873058125e-17,0.361330314840811,0.361603809196624,0.170265667965034
"GSM1218643",0,0.398191830462681,-2.59683311336915e-16,0.392289054717373,0.37031704883453,0.145375987634566
"GSM1218644",0,0.43507098650154,-4.16017664912494e-17,0.377998910958033,0.30947828303321,0.16535198878524
"GSM1218645",0,0.451145472739874,-4.27201726533608e-17,0.385645694037624,0.288572624597784,0.164764952641383
"GSM1218646",2.77555756156289e-17,0.394231200327974,-4.42381696644583e-17,0.38685914258792,0.37189160629417,0.128497423532986
"GSM1218647",0,0.458465032834124,-3.34417876982052e-17,0.363470225185167,0.286014841094906,0.171755201595764
"GSM1218648",0,0.363077055839098,-4.51320900599786e-17,0.378471543132601,0.394626712412135,0.13314675179726
"GSM1218649",0,0.406382231432679,-4.65419112036516e-17,0.347030757634477,0.359575072482078,0.15590972443972
"GSM1218650",-2.77555756156289e-17,0.353748558532484,-4.11612660634103e-17,0.487369160192094,0.342291036992093,0.0645114487062277
"GSM1218651",0,0.416884302970935,-4.79135321206202e-17,0.388652048903926,0.325969138353646,0.144391385019898
"GSM1218652",0,0.395124942918477,-4.81174013685901e-17,0.448198174926504,0.323989672026724,0.128382303359704
"GSM1218653",-2.77555756156289e-17,0.367052785148072,1.83601730355743e-16,0.371698374091329,0.39967333035434,0.139048415231418
"GSM1218654",0,0.389153261439647,-3.73691448650525e-17,0.367322555316586,0.372494394886025,0.129930732751646
"GSM1218655",0,0.446501632183013,-4.83118680092592e-17,0.392265139384807,0.32016596029527,0.127710354514403
"GSM1218656",0,0.387230427162647,-4.41733854790049e-17,0.394736652561867,0.342363249445995,0.169435992356454
"GSM1218657",0,0.362058935664662,-2.66231249294398e-16,0.397202365343074,0.357486810463463,0.160368669343655
"GSM1218658",0,0.444434943150119,-4.83725911625206e-17,0.415683196668769,0.301413903874711,0.139249998029211
"GSM1218659",0,0.404797262844726,-4.14692615929327e-17,0.40538414843649,0.329138013815764,0.148028633761902
"GSM1218660",0,0.424166622154356,-4.57153520329814e-17,0.365471520730447,0.323339488400841,0.165409824440059
"GSM1218661",0,0.360025862279728,-5.31164535598761e-17,0.421014174589319,0.387566285843228,0.102037639925257
"GSM1218662",0,0.380329355364258,-2.9767978318545e-17,0.35947654242492,0.423300971467491,0.104258484336529
"GSM1218663",0,0.421741904135573,-3.30972049300534e-17,0.35526635629577,0.374196669804891,0.139263251950866
"GSM1218664",0,0.409607144875172,-4.83675631735749e-17,0.407912636018035,0.321808325606851,0.147568475603672
"GSM1218665",0,0.377828199838896,-2.74266238175811e-16,0.443741477563787,0.332366860842778,0.136169872258993
"GSM1218666",0,0.389654171644742,-4.84984238227929e-17,0.433374932918013,0.339977982137747,0.131183582588046
"GSM1218667",0,0.317207718359558,-4.18930586554648e-17,0.420084903845664,0.372269934156847,0.149935206134703
"GSM1218668",0,0.369646180490604,-4.90215030743599e-17,0.397141230749606,0.351938039699786,0.162466821396108
"GSM1218669",0,0.361312568523209,-4.66903694823203e-17,0.430312905733361,0.365008331639506,0.110155770516978
"GSM1218670",0,0.475837881429671,-4.86880561806333e-17,0.362407268100776,0.259980481559077,0.162016030165345
"GSM1218671",0,0.26130021765029,-7.87826547782672e-17,0.249780793835971,0.401493865811182,0.182852350308356
"GSM1218672",0,0.368732046088957,-4.82347768929132e-17,0.363128698383347,0.410220224175048,0.130345173148676
"GSM1218673",0,0.301295216423693,-1.91795573928949e-17,0.336270955164331,0.422705564570347,0.201461638213456
"GSM1218674",0,0.372023379101971,-4.99391991938584e-17,0.387765000680496,0.388500232678151,0.11926369237141
"GSM1218675",0,0.407693829281036,-3.67162289745242e-17,0.378854027865765,0.341563254525969,0.148650279509283
"GSM1218676",0,0.36770120110724,-4.39380835726527e-17,0.440674742884538,0.344102636277047,0.156118486177366
"GSM1218677",0,0.343235092009488,-4.59599388674796e-17,0.516392602158455,0.317367030480693,0.0896030409327626
"GSM1218678",0,0.334117039172245,-3.79966837056679e-17,0.477435834905543,0.328870607142057,0.155401607383756
"GSM1218679",2.77555756156289e-17,0.414888915398266,-4.34221118542365e-17,0.396357476398054,0.325470987694064,0.143060986967555
"GSM1218680",0,0.390378208289163,-4.60738834364248e-17,0.382248931910328,0.376064307610052,0.139859451776334
"GSM1218681",2.77555756156289e-17,0.415701912410653,-3.96392938866012e-17,0.382297537013691,0.355711481386721,0.130700139294566
"GSM1218682",0,0.457531447443414,-4.25794539618524e-17,0.376818882399346,0.287620907643166,0.168717958481085
"GSM1218683",0,0.398870050683355,-4.80940278032456e-17,0.387364961094448,0.332086992607052,0.152283188333252
"GSM1218684",0,0.364175421783726,-4.99833791467261e-17,0.410708852580163,0.383617072074247,0.118928782681769
"GSM1218685",0,0.430417626983479,-4.58399458913196e-17,0.39627175898176,0.298876568953576,0.169663966884511
"GSM1218686",0,0.36868820762579,-4.45265565561737e-17,0.517716426969435,0.282864220147825,0.116138171033839
"GSM1218687",0,0.332414714739295,-2.61771188739363e-16,0.429824684104012,0.326514506894732,0.192236841602572
"GSM1218688",0,0.35856412154284,-4.76224740596471e-17,0.458853506762571,0.312122139680183,0.153728549092055
"GSM1218689",0,0.385672569389092,-4.36799497976383e-17,0.39762183594068,0.327863586905149,0.171526415765481
"GSM1218690",-1.20769639103889e-17,0.375712672729843,-1.38761895242841e-17,0.495691071673425,0.339549416975264,0
"GSM1218691",0,0.380464336736889,-2.60722382173364e-16,0.398686120792281,0.397072757028608,0.0985070948383633
"GSM1218692",0,0.410031551906998,-3.87000709340042e-17,0.344844134367589,0.36906636080207,0.128942159223798
"GSM1218693",0,0.387486721818662,-4.47379129111601e-17,0.351245464273148,0.35869615371543,0.160032663472001
"GSM1218694",0,0.466061288684512,-2.03322928084248e-17,0.289974914445645,0.330223124149217,0.170692214269733
"GSM1218695",0,0.397986138199283,-3.52405969605536e-17,0.376509385689184,0.349502749313432,0.15602148821051
"GSM1218696",0,0.380913567918529,-5.12131461374442e-17,0.449359764923464,0.289649832175302,0.162209036752093
"GSM1218697",0,0.303000480497297,-4.76392509015657e-17,0.374128146945994,0.447557898084867,0.129518644081819
"GSM1218698",0,0.43391588813155,-5.17797111278484e-17,0.442773613298138,0.31948822116085,0.118770513772612
"GSM1218699",0,0.402379422237332,1.70876139834288e-16,0.413159857684855,0.347665949291156,0.11977939429467
"GSM1218700",0,0.429727185793859,-4.24200368407666e-17,0.422405307107244,0.330064952433384,0.122965361119941
"GSM1218701",-2.77555756156289e-17,0.436473200438055,-4.46633298203253e-17,0.372350587446858,0.331603567360726,0.146756674039652
"GSM1218702",0,0.436283230351835,-5.08039568934404e-17,0.435846245327214,0.318521706224163,0.118676871419433
"GSM1218703",-2.77555756156289e-17,0.407844385240264,-4.56205341147189e-17,0.393173220270519,0.343601599329784,0.139462966173772
"GSM1218704",0,0.397193451592029,-2.64847509183711e-16,0.40201043189932,0.367790245456794,0.122580728910528
"GSM1218705",0,0.424219277750858,-3.22651071938748e-17,0.378438125644393,0.407594338829008,0.0788055147228572
"GSM1218706",0,0.449832660955575,-4.47647989951308e-17,0.397173272481157,0.30727448473588,0.148081737636819
"GSM1218707",0,0.388117977258459,-4.40644800567766e-17,0.421314042075137,0.359864370608554,0.119375889987125
"GSM1218708",0,0.420931386509686,-3.64051903488246e-17,0.381956309291298,0.338363119667092,0.142731509828718
"GSM1218709",0,0.431671485207936,-4.58811048293882e-17,0.391089548656207,0.29859096260538,0.1570533029467
"GSM1218710",0,0.430497034152904,-4.76416333923842e-17,0.433007089368566,0.283266328884346,0.144346217153175
"GSM1218711",0,0.414744014834522,-5.39885631750624e-17,0.410273423237076,0.29751590351468,0.168376050627165
"GSM1218712",-2.77555756156289e-17,0.341788653304354,-4.42126066256859e-17,0.530245779050523,0.338062198097473,0.00851933319175893
"GSM1218713",0,0.435469457406534,-5.2417087529922e-17,0.386811227415659,0.308918972373345,0.143845068063482
"GSM1218714",-2.77555756156289e-17,0.427323829321015,-4.38809424974307e-17,0.401474980616897,0.368180653038615,0.0918948861158217
"GSM1218715",0,0.401376573441129,-5.05826151540913e-17,0.449767713148872,0.318886406672957,0.128537140634035
"GSM1218716",0,0.43937175275746,-4.58668778257136e-17,0.383842349586686,0.318566188065863,0.140364015263536
"GSM1218717",0,0.430940280216109,-4.78355572904741e-17,0.412290367495703,0.310601110631819,0.144118300964091
"GSM1218718",0,0.423170995676473,-4.00825359695143e-17,0.357170422669379,0.354531773335332,0.134025773979099
"GSM1218719",0,0.468764388004152,-4.62987648657343e-17,0.355236353747693,0.279144925558226,0.166957711640025
"GSM1218720",0,0.451609659268559,-4.49227579277475e-17,0.373634224284689,0.297872863189936,0.160900184314288
"GSM1218721",2.77555756156289e-17,0.41220534338788,-3.43750388304396e-17,0.408931385157075,0.358778281750177,0.110534559031183
"GSM1218722",0,0.462287855010555,-4.64832757733947e-17,0.407569327822532,0.299528978029521,0.121152157828824
"GSM1218723",0,0.452099256997182,-5.13184528800316e-17,0.42443540152461,0.274720970522168,0.137265817229014
"GSM1218724",0,0.398799313307184,-4.91238469638524e-17,0.443326393556188,0.310679260913242,0.140024902615678
"GSM1218725",0,0.427767753188848,-4.84358633495213e-17,0.40655022467475,0.322847222724926,0.135918226524082
"GSM1218726",0,0.420380451103614,-4.6102485119413e-17,0.392059692252642,0.312489722223382,0.162931216797815
"GSM1218727",0,0.396781866042961,-2.72751211907317e-16,0.524442150261274,0.295598734717484,0.0351944404222202
"GSM1218728",0,0.398800922661472,-4.5218081119537e-17,0.400479124483795,0.340082191659946,0.148077964024273
"GSM1218729",2.77555756156289e-17,0.383160745480577,-3.73286122066123e-17,0.466663438830429,0.328511444669965,0.0826957111231765
"GSM1218730",0,0.417375087101621,-4.2948264730504e-17,0.404074763530481,0.344474652298143,0.135346975949129
"GSM1218731",0,0.495726185212305,-3.14966283610058e-17,0.366428722439373,0.266287889849001,0.152734805863056
"GSM1218732",0,0.395697229804701,1.72983860496171e-16,0.441391002659267,0.351661417557299,0.0998828622599742
"GSM1218733",0,0.482014079699056,-4.50054119221608e-17,0.394268151536058,0.2910500288107,0.120057436735314
"GSM1218734",0,0.442394625989077,-4.87698063580481e-17,0.44903646480468,0.307885018453628,0.088756973045378
"GSM1218735",0,0.444791135492952,-4.46833036967914e-17,0.386733442564203,0.321898107175327,0.128207753616835
"GSM1218736",0,0.395607029086949,-4.95679146886176e-17,0.408811575033024,0.3292233715432,0.15315423288801
"GSM1218737",0,0.403065063716097,-4.62409102745523e-17,0.490103691831135,0.29682451018875,0.120497172354141
"GSM1218738",0,0.420794342705868,-5.02211807494338e-17,0.421764026308383,0.348015025037366,0.115854218891095
"GSM1218739",0,0.438658789586504,-4.78140039327505e-17,0.405497187735347,0.295408396485469,0.149756954206517
"GSM1218740",0,0.429949304430703,-2.75477873572137e-16,0.464469534099337,0.303836810635436,0.0996095362355606
"GSM1218741",0,0.399167231093619,-4.82892840939226e-17,0.422616019104458,0.367373792421467,0.105188569886821
"GSM1218742",0,0.440724584520296,-4.15342882134128e-17,0.398044325740274,0.293328120388095,0.145284896476791
"GSM1218743",0,0.365490460837172,-4.89610684952574e-17,0.439783321933904,0.430509417351809,0.00871920395707684
"GSM1218744",0,0.417509469265826,-5.13561473881222e-17,0.406147387385996,0.324481143747156,0.145591313571807
"GSM1218745",0,0.441122957522697,-4.79184344026764e-17,0.410926037608654,0.294875525974786,0.151451220507456
"GSM1218746",-1.48697222353552e-17,0.238934232858513,-3.15067779334047e-17,0.752330308646914,0.194679584075157,0
"GSM1218747",0,0.441031960071636,-4.87013983288288e-17,0.405641519346543,0.302141740820699,0.142341960907189
"GSM1218748",0,0.455217855534395,-4.49814909571785e-17,0.379573783527478,0.317780820422119,0.13565240996862
"GSM1218749",0,0.414063888336107,-4.75890526386413e-17,0.429995784328174,0.319849667249521,0.131552807684237
"GSM1218750",0,0.402649241943207,-5.38871412963638e-17,0.424468284003632,0.329556392683743,0.131160565511889
"GSM1218751",0,0.428506016040377,-4.1689833896493e-17,0.442890878028502,0.310249454003366,0.121392404187886
"GSM1218752",0,0.404320091266741,-5.21386075078006e-17,0.443050480899467,0.295511314057539,0.163197220991274
"GSM1218753",0,0.45350174636769,-4.86820140363053e-17,0.436211780098616,0.284424099986018,0.132690355103319
"GSM1218754",0,0.397961660264749,-4.96502567534729e-17,0.471299648035623,0.291089265725292,0.13644884515036
"GSM1218755",0,0.425220127827925,-5.00911115824988e-17,0.397640755123712,0.321355891074285,0.142771673521775
"GSM1218756",0,0.427303550301137,1.77512403344218e-16,0.416415521651021,0.34606933399182,0.115925382405921
"GSM1218757",0,0.448597149117964,-4.98234272661196e-17,0.444125342710604,0.288037086129615,0.114525182395413
"GSM1218758",0,0.450723243463118,-3.40948841085195e-17,0.34487255607659,0.285537135362215,0.192844827652954
"GSM1218759",0,0.399895517734154,-5.11002253862755e-17,0.481101235533825,0.286014883230553,0.129714727554072
"GSM1218760",0,0.407423818096803,1.79290282158212e-16,0.487431423289241,0.307692376069646,0.10504543361035
"GSM1218761",0,0.418370896485566,-5.2798540079433e-17,0.405477332883347,0.337273912076745,0.140329927247729
"GSM1218762",0,0.406177755639858,-4.52559089664648e-17,0.450567725714726,0.396102794047417,0.0283357774366793
"GSM1218763",0,0.485948580155669,-4.78073964611963e-17,0.353599926570566,0.248191780057288,0.180812128878295
"GSM1218764",0,0.399583626740373,-4.6933469999249e-17,0.420588045771015,0.301936057237468,0.178768154269525
"GSM1218765",0,0.38721247420143,-2.78770971058836e-16,0.446806763748729,0.325172148509881,0.125683115695479
"GSM1218766",0,0.409915759729455,-5.20486151723199e-17,0.430997959203244,0.311970086220635,0.136158070687208
"GSM1218767",0,0.455347546814944,-4.69430624127293e-17,0.397706470083082,0.297557713122693,0.133405948034617
"GSM1218768",0,0.452086552279649,-4.12864571222223e-17,0.407523209590627,0.329151240659052,0.111177328576619
"GSM1218769",0,0.3873105822567,-4.4001078513414e-17,0.432638951458493,0.346485144787128,0.13174858825103
"GSM1218770",0,0.418666049385042,-4.92823200737354e-17,0.426217684704553,0.31248034297753,0.136762350611725
"GSM1218771",0,0.410564595040147,-3.9779348872585e-17,0.423259918989145,0.330057708842835,0.115406359635628
"GSM1218772",0,0.408115056642006,-4.52456570858103e-17,0.40570962367214,0.328242912192954,0.139890699276993
"GSM1218773",0,0.486245168203897,-3.99741126814592e-17,0.299281524517325,0.268562023982441,0.204563712666314
"GSM1218774",0,0.386593677892867,-2.71738045853379e-16,0.445994323666735,0.339254910256689,0.118709764910363
"GSM1218775",0,0.378940216792751,-5.47734499926833e-17,0.427948153755045,0.339219735423135,0.138258681788194
"GSM1218776",-3.55136182096502e-18,0.335835024979672,-4.82454736896786e-17,0.62443318110815,0.257223399103382,0
"GSM1218777",0,0.427030869581185,-5.18872476133562e-17,0.432071326040993,0.297658711855186,0.13712918306678
"GSM1218778",0,0.425233928624506,-4.50987096115274e-17,0.403763419470676,0.349748379118182,0.120899525343025
"GSM1218779",0,0.432972572941795,-4.79907314404833e-17,0.399413364873672,0.305409514199534,0.153901073151392
"GSM1218780",0,0.417436208437647,-4.86098624971869e-17,0.408151042397454,0.318477541315361,0.155031717484283
"GSM1218781",0,0.394494951264529,-4.48697493171017e-17,0.385682757046857,0.379402197122613,0.119289274990868
"GSM1218782",-2.77555756156289e-17,0.410929372948728,-4.36605614481536e-17,0.382529100645668,0.407669578643876,0.0826687677830381
"GSM1218783",0,0.436313746651584,-4.89522014436489e-17,0.44366270176663,0.299384632407066,0.129136039149791
"GSM1218784",0,0.433827280042769,-4.77688436978297e-17,0.373317682521587,0.33592831680829,0.135871464909172
"GSM1218785",0,0.419512546849601,-4.99805896594199e-17,0.440122274473805,0.316635585342939,0.125477783768706
"GSM1218786",0,0.440205481040385,-4.84875139149469e-17,0.471597664029373,0.331769520470217,0.0613335324010277
"GSM1218787",0,0.441935549671019,-1.31747642842966e-17,0.347258304880659,0.32348531932009,0.199406736552551
"GSM1218788",0,0.414375287694468,1.7103705850078e-16,0.424289399232631,0.321271471554902,0.146947260823436
"GSM1218789",0,0.401509607526368,-4.88911752315747e-17,0.405951074617789,0.303916793560338,0.175116713388094
"GSM1218790",2.77555756156289e-17,0.404348218920856,-4.61731504266331e-17,0.392463545623102,0.324066308006749,0.171619308763112
"GSM1218791",0,0.428513361181887,-4.76971712444001e-17,0.459742575716494,0.285314402706629,0.12836378099811
"GSM1218792",0,0.420595768536087,-4.85521029620978e-17,0.436792169259698,0.317455033738804,0.119047993380669
"GSM1218793",0,0.408198009988721,-3.97177734875945e-17,0.59033557218146,0.255087237935167,0.019559896854336
"GSM1218794",2.77555756156289e-17,0.458838085000169,-4.49215579220962e-17,0.363563254155689,0.275054816342988,0.184801748050684
"GSM1218795",0,0.372797241791801,-4.25446463470721e-17,0.533248781973866,0.257985172300472,0.12730350488037
"GSM1218796",0,0.433861027046897,-5.15418455440994e-17,0.393357306161504,0.308845365251905,0.151354039398021
"GSM1218797",0,0.410580157833562,-4.72465578457218e-17,0.406394895576162,0.315575130393479,0.159037164501955
"GSM1218798",0,0.409365942063851,-4.01809378906219e-17,0.437854075385465,0.321462471062791,0.138914906597508
"GSM1218799",0,0.419238643637337,-5.46561009509449e-17,0.452724517452408,0.326001110186519,0.0977231439745228
"GSM1218800",-2.77555756156289e-17,0.412712226928407,-4.65035841120705e-17,0.450410972433318,0.316663667063031,0.118106717214466
